Name,Position,General,Defending,Mental,Passing,Mobility,Power,Rating,Shooting,Flag,Age,Nationality,Photo,Club_Logo,Club,media_puntaje
A. Vogliacco,SUB,54,44,53,53,63,61,70,38,https://cdn.sofifa.com/flags/it.png,22,Italy,https://cdn.sofifa.com/players/245/566/22_60.png,https://cdn.sofifa.com/teams/112026/30.png,Benevento,54.5
A. Hurst,SUB,50,30,48,49,76,69,64,43,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/252/439/22_60.png,https://cdn.sofifa.com/teams/1928/30.png,Port Vale,53.625
O. Olomola,SUB,58,16,52,41,64,75,62,55,https://cdn.sofifa.com/flags/gb-eng.png,23,England,https://cdn.sofifa.com/players/233/289/22_60.png,https://cdn.sofifa.com/teams/1941/30.png,Hartlepool United,52.875
J. McGlynn,SUB,54,36,54,60,65,63,66,42,https://cdn.sofifa.com/flags/us.png,17,United States,https://cdn.sofifa.com/players/260/479/22_60.png,https://cdn.sofifa.com/teams/112134/30.png,Philadelphia Union,55.0
21 J. González,SUB,49,45,49,54,66,64,64,37,https://cdn.sofifa.com/flags/ec.png,24,Ecuador,https://cdn.sofifa.com/players/256/131/21_60.png,https://cdn.sofifa.com/teams/110987/30.png,Sociedad Deportiva Aucas,53.5
21 P. Gladon,SUB,60,14,53,51,52,68,63,61,https://cdn.sofifa.com/flags/nl.png,28,Netherlands,https://cdn.sofifa.com/players/223/115/21_60.png,https://cdn.sofifa.com/teams/100628/30.png,FC Emmen,52.75
21 E. Abouchabaka,SUB,58,18,50,57,63,58,67,57,https://cdn.sofifa.com/flags/de.png,20,Germany,https://cdn.sofifa.com/players/240/000/21_60.png,https://cdn.sofifa.com/teams/1887/30.png,Vitória de Guimarães,53.5
D. Wilson,CB,57,45,59,55,52,67,68,36,https://cdn.sofifa.com/flags/gb-sct.png,29,Scotland,https://cdn.sofifa.com/players/193/716/22_60.png,https://cdn.sofifa.com/teams/694/30.png,Colorado Rapids,54.875
R. Stewart,ST,64,14,50,49,63,58,68,60,https://cdn.sofifa.com/flags/gb-sct.png,24,Scotland,https://cdn.sofifa.com/players/244/319/22_60.png,https://cdn.sofifa.com/teams/106/30.png,Sunderland,53.25
21 B. Ould-Chikh,SUB,63,16,46,52,68,57,66,59,https://cdn.sofifa.com/flags/ma.png,22,Morocco,https://cdn.sofifa.com/players/221/907/21_60.png,https://cdn.sofifa.com/teams/650/30.png,ADO Den Haag,53.375
J. Cooper,LCB,54,47,55,49,55,73,74,32,https://cdn.sofifa.com/flags/gb-eng.png,26,England,https://cdn.sofifa.com/players/216/481/22_60.png,https://cdn.sofifa.com/teams/97/30.png,Millwall,54.875
R. Orihuela,SUB,54,44,52,55,73,62,72,30,https://cdn.sofifa.com/flags/uy.png,19,Uruguay,https://cdn.sofifa.com/players/255/144/22_60.png,https://cdn.sofifa.com/teams/111325/30.png,Club Nacional de Football,55.25
C. Sheridan,SUB,56,11,52,55,62,66,63,58,https://cdn.sofifa.com/flags/ie.png,32,Republic of Ireland,https://cdn.sofifa.com/players/189/208/22_60.png,https://cdn.sofifa.com/teams/180/30.png,Dundee FC,52.875
R. de la Rosa,SUB,59,9,44,54,66,70,72,62,https://cdn.sofifa.com/flags/mx.png,21,Mexico,https://cdn.sofifa.com/players/240/940/22_60.png,https://cdn.sofifa.com/teams/110147/30.png,Pachuca,54.5
A. Babacan,RES,62,28,50,65,62,51,62,52,https://cdn.sofifa.com/flags/tr.png,21,Turkey,https://cdn.sofifa.com/players/240/041/22_60.png,https://cdn.sofifa.com/teams/325/30.png,Galatasaray SK,54.0
A. Grimaldi,LS,61,14,58,47,54,64,63,59,https://cdn.sofifa.com/flags/de.png,30,Germany,https://cdn.sofifa.com/players/195/262/22_60.png,https://cdn.sofifa.com/teams/523/30.png,1. FC Saarbrücken,52.5
S. Romagnoli,LCB,54,49,56,46,58,67,71,37,https://cdn.sofifa.com/flags/it.png,31,Italy,https://cdn.sofifa.com/players/198/857/22_60.png,https://cdn.sofifa.com/teams/1746/30.png,Empoli,54.75
21 R. Barnett,RES,53,32,46,56,72,62,66,48,https://cdn.sofifa.com/flags/gb-eng.png,20,England,https://cdn.sofifa.com/players/237/036/21_60.png,https://cdn.sofifa.com/teams/127/30.png,Shrewsbury Town,54.375
N. Jaby,RES,49,39,56,52,66,56,60,46,https://cdn.sofifa.com/flags/fr.png,20,France,https://cdn.sofifa.com/players/251/371/22_60.png,https://cdn.sofifa.com/teams/1815/30.png,Clermont Foot 63,53.0
D. Pawłowski,SUB,52,37,49,55,64,61,64,46,https://cdn.sofifa.com/flags/pl.png,22,Poland,https://cdn.sofifa.com/players/239/735/22_60.png,https://cdn.sofifa.com/teams/420/30.png,Górnik Zabrze,53.5
J. King,LB,51,42,52,60,67,73,71,29,https://cdn.sofifa.com/flags/au.png,20,Australia,https://cdn.sofifa.com/players/246/005/22_60.png,https://cdn.sofifa.com/teams/111400/30.png,Sydney FC,55.625
Unai Núñez,SUB,53,56,55,52,64,71,82,24,https://cdn.sofifa.com/flags/es.png,24,Spain,https://cdn.sofifa.com/players/240/900/22_60.png,https://cdn.sofifa.com/teams/448/30.png,Athletic Club de Bilbao,57.125
13 J. Carragher,LCB,48,79,52,52,46,66,77,34,https://cdn.sofifa.com/flags/gb-eng.png,34,England,https://cdn.sofifa.com/players/005/467/13_60.png,https://cdn.sofifa.com/teams/9/30.png,Liverpool,56.75
M. Ben Ouanes,SUB,51,45,55,59,61,62,66,33,https://cdn.sofifa.com/flags/tn.png,26,Tunisia,https://cdn.sofifa.com/players/263/432/22_60.png,https://cdn.sofifa.com/teams/111339/30.png,Kasimpaşa SK,54.0
M. Daushvili,RES,48,37,56,57,66,62,63,38,https://cdn.sofifa.com/flags/ge.png,32,Georgia,https://cdn.sofifa.com/players/192/901/22_60.png,https://cdn.sofifa.com/teams/100135/30.png,APOEL Nicosia FC,53.375
I. Rodríguez,RES,55,36,57,61,59,47,68,51,https://cdn.sofifa.com/flags/ar.png,19,Argentina,https://cdn.sofifa.com/players/261/691/22_60.png,https://cdn.sofifa.com/teams/110404/30.png,Club Atlético Banfield,54.25
C. Bombo,RES,54,40,50,57,64,60,64,42,https://cdn.sofifa.com/flags/fr.png,22,France,https://cdn.sofifa.com/players/251/386/22_60.png,https://cdn.sofifa.com/teams/294/30.png,ESTAC Troyes,53.875
D. Hyam,RCB,57,45,57,55,56,68,72,33,https://cdn.sofifa.com/flags/gb-sct.png,25,Scotland,https://cdn.sofifa.com/players/221/281/22_60.png,https://cdn.sofifa.com/teams/1800/30.png,Coventry City,55.375
B. Mines,SUB,58,28,52,58,66,58,65,44,https://cdn.sofifa.com/flags/us.png,21,United States,https://cdn.sofifa.com/players/242/652/22_60.png,https://cdn.sofifa.com/teams/113149/30.png,FC Cincinnati,53.625
21 M. Moström,RES,54,30,57,52,70,47,60,50,https://cdn.sofifa.com/flags/se.png,37,Sweden,https://cdn.sofifa.com/players/152/480/21_60.png,https://cdn.sofifa.com/teams/417/30.png,Molde FK,52.5
E. Sylisufaj,SUB,56,13,52,45,68,69,68,59,https://cdn.sofifa.com/flags/xk.png,21,Kosovo,https://cdn.sofifa.com/players/236/591/22_60.png,https://cdn.sofifa.com/teams/113458/30.png,IK Sirius,53.75
M. Blažič,RCB,46,49,55,54,62,66,73,35,https://cdn.sofifa.com/flags/si.png,28,Slovenia,https://cdn.sofifa.com/players/238/945/22_60.png,https://cdn.sofifa.com/teams/1874/30.png,Ferencvárosi TC,55.0
A. Goransch,RES,54,40,49,59,65,64,67,36,https://cdn.sofifa.com/flags/mx.png,21,Mexico,https://cdn.sofifa.com/players/255/362/22_60.png,https://cdn.sofifa.com/teams/1879/30.png,Club América,54.25
A. Oladoye,RES,54,40,50,59,64,66,67,37,https://cdn.sofifa.com/flags/ng.png,19,Nigeria,https://cdn.sofifa.com/players/262/214/22_60.png,https://cdn.sofifa.com/teams/674/30.png,KAA Gent,54.625
L. Shaw,RES,52,39,57,56,61,60,68,41,https://cdn.sofifa.com/flags/gb-eng.png,20,England,https://cdn.sofifa.com/players/254/315/22_60.png,https://cdn.sofifa.com/teams/78/30.png,Celtic,54.25
H. Hassan,SUB,58,19,48,56,75,55,71,55,https://cdn.sofifa.com/flags/fr.png,19,France,https://cdn.sofifa.com/players/245/870/22_60.png,https://cdn.sofifa.com/teams/110069/30.png,CD Mirandés,54.625
O. Panuco,RES,58,26,47,56,71,57,66,51,https://cdn.sofifa.com/flags/mx.png,19,Mexico,https://cdn.sofifa.com/players/254/992/22_60.png,https://cdn.sofifa.com/teams/113134/30.png,Fútbol Club Juárez,54.0
S. Alabi,SUB,55,32,57,59,68,55,67,45,https://cdn.sofifa.com/flags/gh.png,21,Ghana,https://cdn.sofifa.com/players/259/025/22_60.png,https://cdn.sofifa.com/teams/897/30.png,FC Luzern,54.75
A. van der Heide,SUB,54,24,48,55,72,60,72,53,https://cdn.sofifa.com/flags/nl.png,19,Netherlands,https://cdn.sofifa.com/players/246/957/22_60.png,https://cdn.sofifa.com/teams/1913/30.png,SC Heerenveen,54.75
20 M. Akan,RES,54,44,49,53,64,62,65,38,https://cdn.sofifa.com/flags/tr.png,24,Turkey,https://cdn.sofifa.com/players/230/820/20_60.png,https://cdn.sofifa.com/teams/101007/30.png,MKE Ankaragücü,53.625
J. Ondrejka,SUB,55,29,51,55,68,61,64,45,https://cdn.sofifa.com/flags/se.png,18,Sweden,https://cdn.sofifa.com/players/255/460/22_60.png,https://cdn.sofifa.com/teams/700/30.png,IF Elfsborg,53.5
21 A. Baroan,SUB,60,18,47,55,68,60,65,59,https://cdn.sofifa.com/flags/fr.png,20,France,https://cdn.sofifa.com/players/245/749/21_60.png,https://cdn.sofifa.com/teams/1813/30.png,Chamois Niortais Football Club,54.0
Ángel López,RES,52,41,51,52,70,67,68,36,https://cdn.sofifa.com/flags/es.png,18,Spain,https://cdn.sofifa.com/players/263/217/22_60.png,https://cdn.sofifa.com/teams/244/30.png,Real Zaragoza,54.625
M. Palumbo,RES,59,30,50,55,63,54,69,48,https://cdn.sofifa.com/flags/no.png,18,Norway,https://cdn.sofifa.com/players/257/859/22_60.png,https://cdn.sofifa.com/teams/55/30.png,Udinese Calcio,53.5
C. Norton,SUB,60,21,46,49,70,58,68,58,https://cdn.sofifa.com/flags/gb-wls.png,20,Wales,https://cdn.sofifa.com/players/257/245/22_60.png,https://cdn.sofifa.com/teams/1936/30.png,Cheltenham Town,53.75
A. Çiçek,SUB,66,19,51,44,57,64,66,58,https://cdn.sofifa.com/flags/tr.png,25,Turkey,https://cdn.sofifa.com/players/224/734/22_60.png,https://cdn.sofifa.com/teams/101014/30.png,İstanbul Başakşehir FK,53.125
16 A. Procter,RES,48,48,45,53,48,76,55,51,https://cdn.sofifa.com/flags/gb-eng.png,32,England,https://cdn.sofifa.com/players/151/133/16_60.png,https://cdn.sofifa.com/teams/110313/30.png,Accrington Stanley,53.0
B. Fleming,RES,57,39,51,51,69,65,66,37,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/237/933/22_60.png,https://cdn.sofifa.com/teams/1952/30.png,Hull City,54.375
O. Shodipo,SUB,56,18,45,61,78,59,68,54,https://cdn.sofifa.com/flags/ie.png,23,Republic of Ireland,https://cdn.sofifa.com/players/230/819/22_60.png,https://cdn.sofifa.com/teams/1807/30.png,Sheffield Wednesday,54.875
E. Ávalos,SUB,56,39,49,50,61,64,66,45,https://cdn.sofifa.com/flags/mx.png,21,Mexico,https://cdn.sofifa.com/players/261/813/22_60.png,https://cdn.sofifa.com/teams/1970/30.png,Tigres U.A.N.L.,53.75
A. Reghba,RES,55,13,51,52,64,68,65,56,https://cdn.sofifa.com/flags/ie.png,21,Republic of Ireland,https://cdn.sofifa.com/players/246/092/22_60.png,https://cdn.sofifa.com/teams/95/30.png,Leicester City,53.0
16 W. Samuel,LCB,50,73,48,56,46,64,74,41,https://cdn.sofifa.com/flags/ar.png,37,Argentina,https://cdn.sofifa.com/players/023/461/16_60.png,https://cdn.sofifa.com/teams/896/30.png,FC Basel 1893,56.5
Simón Moreno,ST,60,12,47,48,68,64,70,62,https://cdn.sofifa.com/flags/es.png,23,Spain,https://cdn.sofifa.com/players/251/914/22_60.png,https://cdn.sofifa.com/teams/110069/30.png,CD Mirandés,53.875
J. Sánchez Purata,SUB,54,42,50,52,54,65,69,44,https://cdn.sofifa.com/flags/mx.png,23,Mexico,https://cdn.sofifa.com/players/244/448/22_60.png,https://cdn.sofifa.com/teams/1970/30.png,Tigres U.A.N.L.,53.75
D. Maresic,RCB,49,48,58,56,57,72,73,31,https://cdn.sofifa.com/flags/at.png,21,Austria,https://cdn.sofifa.com/players/235/673/22_60.png,https://cdn.sofifa.com/teams/252/30.png,LASK Linz,55.5
M. O'Malley,SUB,48,38,52,51,66,71,66,38,https://cdn.sofifa.com/flags/ie.png,20,Republic of Ireland,https://cdn.sofifa.com/players/251/889/22_60.png,https://cdn.sofifa.com/teams/1949/30.png,Scunthorpe United,53.75
P. Karlsson,SUB,48,47,55,47,59,74,68,36,https://cdn.sofifa.com/flags/se.png,35,Sweden,https://cdn.sofifa.com/players/176/717/22_60.png,https://cdn.sofifa.com/teams/433/30.png,AIK,54.25
J. Czerwiński,RES,46,46,55,49,60,79,70,34,https://cdn.sofifa.com/flags/pl.png,29,Poland,https://cdn.sofifa.com/players/214/882/22_60.png,https://cdn.sofifa.com/teams/111086/30.png,Piast Gliwice,54.875
I. Poveda,SUB,54,22,50,59,78,60,74,48,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/243/390/22_60.png,https://cdn.sofifa.com/teams/3/30.png,Blackburn Rovers,55.625
R. Jones,RES,55,15,50,49,80,58,70,56,https://cdn.sofifa.com/flags/gb-eng.png,18,England,https://cdn.sofifa.com/players/254/482/22_60.png,https://cdn.sofifa.com/teams/1938/30.png,Peterborough United,54.125
N. Mileusnić,LW,53,17,47,52,78,58,62,57,https://cdn.sofifa.com/flags/au.png,27,Australia,https://cdn.sofifa.com/players/236/342/22_60.png,https://cdn.sofifa.com/teams/111395/30.png,Brisbane Roar,53.0
D. Moor,SUB,58,42,58,64,41,62,65,42,https://cdn.sofifa.com/flags/us.png,37,United States,https://cdn.sofifa.com/players/164/529/22_60.png,https://cdn.sofifa.com/teams/694/30.png,Colorado Rapids,54.0
R. Mina,RB,51,44,46,60,64,66,68,38,https://cdn.sofifa.com/flags/ec.png,21,Ecuador,https://cdn.sofifa.com/players/254/173/22_60.png,https://cdn.sofifa.com/teams/110987/30.png,Sociedad Deportiva Aucas,54.625
Boubacar Hanne,RES,54,17,50,48,76,66,68,48,https://cdn.sofifa.com/flags/pt.png,22,Portugal,https://cdn.sofifa.com/players/240/951/22_60.png,https://cdn.sofifa.com/teams/1888/30.png,Gil Vicente FC,53.375
L. Mikić,LS,60,15,51,50,67,63,64,54,https://cdn.sofifa.com/flags/hr.png,24,Croatia,https://cdn.sofifa.com/players/262/628/22_60.png,https://cdn.sofifa.com/teams/780/30.png,SV Ried,53.0
J. Thorniley,LCB,51,44,53,53,60,72,69,37,https://cdn.sofifa.com/flags/gb-eng.png,24,England,https://cdn.sofifa.com/players/229/349/22_60.png,https://cdn.sofifa.com/teams/1951/30.png,Oxford United,54.875
J. Tchamadeu,SUB,52,35,52,50,70,64,64,40,https://cdn.sofifa.com/flags/gb-eng.png,17,England,https://cdn.sofifa.com/players/259/869/22_60.png,https://cdn.sofifa.com/teams/1935/30.png,Colchester United,53.375
T. Owolabi,RS,51,21,52,38,74,72,60,52,https://cdn.sofifa.com/flags/ng.png,25,Nigeria,https://cdn.sofifa.com/players/257/624/22_60.png,https://cdn.sofifa.com/teams/111131/30.png,Finn Harps,52.5
M. González,RES,54,35,53,60,64,54,68,47,https://cdn.sofifa.com/flags/ar.png,19,Argentina,https://cdn.sofifa.com/players/258/080/22_60.png,https://cdn.sofifa.com/teams/110404/30.png,Club Atlético Banfield,54.375
D. Nazon,ST,62,12,45,45,70,66,66,58,https://cdn.sofifa.com/flags/ht.png,27,Haiti,https://cdn.sofifa.com/players/227/573/22_60.png,https://cdn.sofifa.com/teams/112552/30.png,US Quevilly Rouen Métropole,53.0
D. Popov,RES,51,50,54,50,60,69,78,34,https://cdn.sofifa.com/flags/ua.png,22,Ukraine,https://cdn.sofifa.com/players/245/132/22_60.png,https://cdn.sofifa.com/teams/101047/30.png,Dynamo Kyiv,55.75
M. Sørensen,SUB,54,43,58,60,59,69,72,29,https://cdn.sofifa.com/flags/dk.png,22,Denmark,https://cdn.sofifa.com/players/234/472/22_60.png,https://cdn.sofifa.com/teams/1925/30.png,Brentford,55.5
P. Glatzel,RW,57,19,46,52,71,62,67,56,https://cdn.sofifa.com/flags/de.png,20,Germany,https://cdn.sofifa.com/players/247/507/22_60.png,https://cdn.sofifa.com/teams/15048/30.png,Tranmere Rovers,53.75
F. Flores,SUB,55,43,56,57,64,64,72,33,https://cdn.sofifa.com/flags/ar.png,19,Argentina,https://cdn.sofifa.com/players/257/380/22_60.png,https://cdn.sofifa.com/teams/1013/30.png,San Lorenzo de Almagro,55.5
N. Mohammed,SUB,58,10,42,56,79,68,66,50,https://cdn.sofifa.com/flags/gh.png,27,Ghana,https://cdn.sofifa.com/players/211/373/22_60.png,https://cdn.sofifa.com/teams/711/30.png,BK Häcken,53.625
B. Nuytinck,CB,60,50,62,54,42,57,74,42,https://cdn.sofifa.com/flags/nl.png,31,Netherlands,https://cdn.sofifa.com/players/193/091/22_60.png,https://cdn.sofifa.com/teams/55/30.png,Udinese Calcio,55.125
Javi Gómez,RES,58,17,47,62,69,59,68,54,https://cdn.sofifa.com/flags/es.png,22,Spain,https://cdn.sofifa.com/players/251/757/22_60.png,https://cdn.sofifa.com/teams/450/30.png,RC Celta de Vigo,54.25
J. Bager,RCB,50,45,52,47,71,72,68,32,https://cdn.sofifa.com/flags/dk.png,24,Denmark,https://cdn.sofifa.com/players/222/328/22_60.png,https://cdn.sofifa.com/teams/2014/30.png,Royale Union Saint-Gilloise,54.625
C. Kobald,LCB,51,47,55,54,66,70,72,28,https://cdn.sofifa.com/flags/at.png,23,Austria,https://cdn.sofifa.com/players/244/491/22_60.png,https://cdn.sofifa.com/teams/1832/30.png,Karlsruher SC,55.375
G. Wüthrich,LCB,50,47,59,50,58,68,73,35,https://cdn.sofifa.com/flags/ch.png,26,Switzerland,https://cdn.sofifa.com/players/220/665/22_60.png,https://cdn.sofifa.com/teams/209/30.png,SK Sturm Graz,55.0
J. Bolívar,RES,62,17,44,49,59,68,68,60,https://cdn.sofifa.com/flags/ve.png,19,Venezuela,https://cdn.sofifa.com/players/259/858/22_60.png,https://cdn.sofifa.com/teams/688/30.png,D.C. United,53.375
M. Käit,SUB,57,31,48,55,60,61,64,51,https://cdn.sofifa.com/flags/ee.png,23,Estonia,https://cdn.sofifa.com/players/229/377/22_60.png,https://cdn.sofifa.com/teams/918/30.png,FK Bodø/Glimt,53.375
21 Liu Ruofan,RES,55,24,53,51,68,60,64,50,https://cdn.sofifa.com/flags/cn.png,21,China PR,https://cdn.sofifa.com/players/239/609/21_60.png,https://cdn.sofifa.com/teams/110955/30.png,Shanghai Shenhua FC,53.125
M. Salem,LCB,47,44,56,48,53,79,66,37,https://cdn.sofifa.com/flags/sa.png,35,Saudi Arabia,https://cdn.sofifa.com/players/210/804/22_60.png,https://cdn.sofifa.com/teams/112392/30.png,Al Raed,53.75
B. Lasme,SUB,62,10,45,49,71,63,72,58,https://cdn.sofifa.com/flags/fr.png,22,France,https://cdn.sofifa.com/players/237/509/22_60.png,https://cdn.sofifa.com/teams/159/30.png,DSC Arminia Bielefeld,53.75
G. Álvarez,SUB,58,9,47,42,64,73,65,62,https://cdn.sofifa.com/flags/bo.png,29,Bolivia,https://cdn.sofifa.com/players/196/910/22_60.png,https://cdn.sofifa.com/teams/110974/30.png,Club Deportivo Jorge Wilstermann,52.5
M. Lieder,SUB,56,10,54,48,64,69,62,57,https://cdn.sofifa.com/flags/nl.png,31,Netherlands,https://cdn.sofifa.com/players/207/741/22_60.png,https://cdn.sofifa.com/teams/272/30.png,Odense Boldklub,52.5
20 K. Pearce,CB,50,41,54,44,66,76,66,35,https://cdn.sofifa.com/flags/gb-eng.png,29,England,https://cdn.sofifa.com/players/183/138/20_60.png,https://cdn.sofifa.com/teams/1940/30.png,Mansfield Town,54.0
21 R. Beerens,SUB,57,14,54,63,60,56,63,58,https://cdn.sofifa.com/flags/nl.png,32,Netherlands,https://cdn.sofifa.com/players/169/978/21_60.png,https://cdn.sofifa.com/teams/1909/30.png,Vitesse,53.125
21 L. Ndukwu,RES,54,21,51,57,68,57,64,55,https://cdn.sofifa.com/flags/gb-eng.png,21,England,https://cdn.sofifa.com/players/235/076/21_60.png,https://cdn.sofifa.com/teams/95/30.png,Leicester City,53.375
K. Zinovich,RES,59,31,51,61,58,57,67,50,https://cdn.sofifa.com/flags/by.png,18,Belarus,https://cdn.sofifa.com/players/263/292/22_60.png,https://cdn.sofifa.com/teams/100765/30.png,FC Lokomotiv Moscow,54.25
M. De Wolf,RES,55,36,49,61,59,56,66,50,https://cdn.sofifa.com/flags/be.png,19,Belgium,https://cdn.sofifa.com/players/251/477/22_60.png,https://cdn.sofifa.com/teams/1910/30.png,N.E.C. Nijmegen,54.0
19 T. Badila,RES,48,64,50,53,69,70,66,38,https://cdn.sofifa.com/flags/cg.png,25,Congo,https://cdn.sofifa.com/players/213/011/19_60.png,https://cdn.sofifa.com/teams/1823/30.png,AS Nancy Lorraine,57.25
N. Maksimović,LCB,54,51,57,54,59,69,75,28,https://cdn.sofifa.com/flags/rs.png,29,Serbia,https://cdn.sofifa.com/players/215/466/22_60.png,https://cdn.sofifa.com/teams/110556/30.png,Genoa,55.875
Dani Vidal,RES,55,39,52,58,58,53,62,48,https://cdn.sofifa.com/flags/es.png,21,Spain,https://cdn.sofifa.com/players/258/745/22_60.png,https://cdn.sofifa.com/teams/110831/30.png,CD Lugo,53.125
21 V. Antov,RES,46,42,55,46,62,73,72,40,https://cdn.sofifa.com/flags/bg.png,19,Bulgaria,https://cdn.sofifa.com/players/248/199/21_60.png,https://cdn.sofifa.com/teams/189/30.png,Bologna,54.5
D. Dumić,SUB,53,43,55,55,47,64,66,46,https://cdn.sofifa.com/flags/ba.png,29,Bosnia and Herzegovina,https://cdn.sofifa.com/players/193/706/22_60.png,https://cdn.sofifa.com/teams/1908/30.png,FC Twente,53.625
P. Olszewski,RES,53,39,51,50,72,64,68,38,https://cdn.sofifa.com/flags/pl.png,22,Poland,https://cdn.sofifa.com/players/234/155/22_60.png,https://cdn.sofifa.com/teams/110745/30.png,Jagiellonia Białystok,54.375
C. Viet,SUB,52,41,57,62,64,64,66,32,https://cdn.sofifa.com/flags/de.png,22,Germany,https://cdn.sofifa.com/players/256/634/22_60.png,https://cdn.sofifa.com/teams/110676/30.png,Borussia Dortmund II,54.75
K. Zohore,SUB,63,10,59,44,62,54,69,67,https://cdn.sofifa.com/flags/dk.png,27,Denmark,https://cdn.sofifa.com/players/198/641/22_60.png,https://cdn.sofifa.com/teams/109/30.png,West Bromwich Albion,53.5
Alfon,RES,58,11,49,50,70,62,68,57,https://cdn.sofifa.com/flags/es.png,22,Spain,https://cdn.sofifa.com/players/243/034/22_60.png,https://cdn.sofifa.com/teams/450/30.png,RC Celta de Vigo,53.125
Kike Saverio,SUB,54,21,53,56,71,57,68,53,https://cdn.sofifa.com/flags/ec.png,22,Ecuador,https://cdn.sofifa.com/players/259/179/22_60.png,https://cdn.sofifa.com/teams/2023/30.png,SD Ponferradina,54.125
J. Godínez,SUB,64,15,53,52,61,62,66,54,https://cdn.sofifa.com/flags/mx.png,24,Mexico,https://cdn.sofifa.com/players/239/545/22_60.png,https://cdn.sofifa.com/teams/1880/30.png,Club Deportivo Guadalajara,53.375
Tiago Ilori,SUB,52,45,54,48,64,66,68,36,https://cdn.sofifa.com/flags/pt.png,28,Portugal,https://cdn.sofifa.com/players/205/185/22_60.png,https://cdn.sofifa.com/teams/1898/30.png,Boavista FC,54.125
Borja Sainz,RES,56,23,55,60,72,51,72,50,https://cdn.sofifa.com/flags/es.png,20,Spain,https://cdn.sofifa.com/players/252/929/22_60.png,https://cdn.sofifa.com/teams/244/30.png,Real Zaragoza,54.875
J. Consbruch,RES,53,39,50,55,66,61,68,44,https://cdn.sofifa.com/flags/de.png,19,Germany,https://cdn.sofifa.com/players/252/125/22_60.png,https://cdn.sofifa.com/teams/110500/30.png,Eintracht Braunschweig,54.5
